DR_NO,Date Rptd,DATE OCC,TIME OCC
,,04/20/2020 12:00:00 AM,1615.0
201223066.0,10/22/2020 12:00:00 AM,10/21/2020 12:00:00 AM,
200107268.0,,,2230.0
200318015.0,,,300.0
200707204.0,,03/09/2020 12:00:00 AM,2015.0
200206910.0,02/27/2020 12:00:00 AM,02/22/2020 12:00:00 AM,1800.0
200107638.0,,02/22/2020 12:00:00 AM,
201309331.0,04/12/2020 12:00:00 AM,,1400.0
200714290.0,09/26/2020 12:00:00 AM,09/26/2020 12:00:00 AM,130.0
,12/12/2020 12:00:00 AM,,
201305317.0,01/24/2020 12:00:00 AM,01/23/2020 12:00:00 AM,2000.0
200213209.0,07/31/2020 12:00:00 AM,07/20/2020 12:00:00 AM,1700.0
200118933.0,,,
,10/25/2020 12:00:00 AM,,
,05/30/2020 12:00:00 AM,05/29/2020 12:00:00 AM,1900.0
200512769.0,08/08/2020 12:00:00 AM,08/08/2020 12:00:00 AM,
,09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,40.0
201211154.0,04/18/2020 12:00:00 AM,,950.0
200310302.0,04/23/2020 12:00:00 AM,04/22/2020 12:00:00 AM,1900.0
201006326.0,02/06/2020 12:00:00 AM,01/29/2020 12:00:00 AM,1000.0
,07/21/2020 12:00:00 AM,07/21/2020 12:00:00 AM,2120.0
,,04/28/2020 12:00:00 AM,
200714802.0,10/10/2020 12:00:00 AM,,1645.0
200805811.0,02/10/2020 12:00:00 AM,02/10/2020 12:00:00 AM,1300.0
,,07/28/2020 12:00:00 AM,1450.0
200717147.0,,12/15/2020 12:00:00 AM,
201218605.0,,,
200410960.0,07/20/2020 12:00:00 AM,,330.0
,04/10/2020 12:00:00 AM,,1730.0
200404373.0,,01/10/2020 12:00:00 AM,
200611354.0,06/12/2020 12:00:00 AM,06/12/2020 12:00:00 AM,1300.0
200810714.0,06/16/2020 12:00:00 AM,06/16/2020 12:00:00 AM,
201212744.0,05/13/2020 12:00:00 AM,05/13/2020 12:00:00 AM,
201226671.0,,12/17/2020 12:00:00 AM,1300.0
201224018.0,,11/06/2020 12:00:00 AM,1038.0
200600523.0,01/04/2020 12:00:00 AM,01/04/2020 12:00:00 AM,
200111664.0,,,
200110665.0,,04/15/2020 12:00:00 AM,400.0
,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,
,05/17/2020 12:00:00 AM,05/16/2020 12:00:00 AM,2225.0
200312511.0,06/10/2020 12:00:00 AM,06/09/2020 12:00:00 AM,1800.0
200707727.0,03/25/2020 12:00:00 AM,,1040.0
200715071.0,10/08/2020 12:00:00 AM,,1310.0
,,02/06/2020 12:00:00 AM,
200109917.0,03/31/2020 12:00:00 AM,,
200516401.0,11/09/2020 12:00:00 AM,11/08/2020 12:00:00 AM,
200319995.0,11/06/2020 12:00:00 AM,,700.0
,,05/26/2020 12:00:00 AM,2230.0
201106592.0,02/27/2020 12:00:00 AM,02/27/2020 12:00:00 AM,1620.0
200614871.0,09/02/2020 12:00:00 AM,09/02/2020 12:00:00 AM,2030.0
,,11/13/2020 12:00:00 AM,1353.0
,,08/06/2020 12:00:00 AM,
200122407.0,,,1400.0
200709649.0,05/07/2020 12:00:00 AM,05/01/2020 12:00:00 AM,1500.0
,01/07/2020 12:00:00 AM,,1200.0
201221955.0,10/04/2020 12:00:00 AM,,1400.0
201116953.0,12/24/2020 12:00:00 AM,12/23/2020 12:00:00 AM,1800.0
200910836.0,,,1900.0
200315917.0,,07/31/2020 12:00:00 AM,1800.0
200514713.0,09/30/2020 12:00:00 AM,09/30/2020 12:00:00 AM,2140.0
,07/02/2020 12:00:00 AM,07/01/2020 12:00:00 AM,
201013880.0,10/09/2020 12:00:00 AM,,1030.0
,03/30/2020 12:00:00 AM,03/29/2020 12:00:00 AM,
201012647.0,09/02/2020 12:00:00 AM,,530.0
201204718.0,01/10/2020 12:00:00 AM,01/10/2020 12:00:00 AM,1000.0
,,02/13/2020 12:00:00 AM,
200900812.0,09/11/2020 12:00:00 AM,09/10/2020 12:00:00 AM,
200208076.0,,03/21/2020 12:00:00 AM,1300.0
200712196.0,07/30/2020 12:00:00 AM,07/29/2020 12:00:00 AM,1730.0
200813579.0,09/01/2020 12:00:00 AM,,1300.0
200516875.0,,11/19/2020 12:00:00 AM,
,01/06/2020 12:00:00 AM,01/06/2020 12:00:00 AM,
201222625.0,10/15/2020 12:00:00 AM,10/14/2020 12:00:00 AM,430.0
,12/23/2020 12:00:00 AM,12/22/2020 12:00:00 AM,1800.0
,,08/11/2020 12:00:00 AM,700.0
,,01/07/2020 12:00:00 AM,1215.0
200107688.0,02/23/2020 12:00:00 AM,02/23/2020 12:00:00 AM,1150.0
201009931.0,,,715.0
200915961.0,10/15/2020 12:00:00 AM,,1358.0
200619499.0,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1300.0
201015593.0,11/30/2020 12:00:00 AM,,1600.0
200311050.0,05/07/2020 12:00:00 AM,05/02/2020 12:00:00 AM,
,03/06/2020 12:00:00 AM,,2110.0
200518380.0,12/30/2020 12:00:00 AM,12/09/2020 12:00:00 AM,1.0
200707514.0,03/16/2020 12:00:00 AM,03/16/2020 12:00:00 AM,1310.0
,12/22/2020 12:00:00 AM,11/08/2020 12:00:00 AM,500.0
,08/12/2020 12:00:00 AM,,1400.0
201207880.0,02/24/2020 12:00:00 AM,02/24/2020 12:00:00 AM,2145.0
,02/08/2020 12:00:00 AM,02/06/2020 12:00:00 AM,900.0
201015398.0,,,1930.0
,,,1700.0
200605036.0,,01/19/2020 12:00:00 AM,30.0
200217200.0,11/08/2020 12:00:00 AM,11/08/2020 12:00:00 AM,1253.0
200410345.0,,06/30/2020 12:00:00 AM,1150.0
,12/24/2020 12:00:00 AM,12/23/2020 12:00:00 AM,2345.0
,01/10/2020 12:00:00 AM,01/08/2020 12:00:00 AM,
201300676.0,,04/23/2020 12:00:00 AM,2125.0
200118640.0,09/28/2020 12:00:00 AM,,1830.0
,09/08/2020 12:00:00 AM,,330.0
,04/17/2020 12:00:00 AM,04/15/2020 12:00:00 AM,2030.0
,09/07/2020 12:00:00 AM,08/14/2020 12:00:00 AM,2300.0
200319307.0,10/23/2020 12:00:00 AM,,1300.0
,,05/27/2020 12:00:00 AM,2130.0
201112521.0,,08/13/2020 12:00:00 AM,
,,11/06/2020 12:00:00 AM,2220.0
,05/23/2020 12:00:00 AM,05/22/2020 12:00:00 AM,
,06/16/2020 12:00:00 AM,,
,,09/22/2020 12:00:00 AM,
200715600.0,,,1955.0
200916045.0,,,
201207504.0,02/19/2020 12:00:00 AM,02/14/2020 12:00:00 AM,
200122022.0,12/06/2020 12:00:00 AM,11/22/2020 12:00:00 AM,2035.0
,,08/22/2020 12:00:00 AM,545.0
200705968.0,,,2255.0
200910178.0,,,1900.0
200814445.0,09/23/2020 12:00:00 AM,08/22/2020 12:00:00 AM,1600.0
200320101.0,,,
200614798.0,,08/30/2020 12:00:00 AM,1300.0
201214247.0,06/07/2020 12:00:00 AM,06/06/2020 12:00:00 AM,2000.0
,,,
200808307.0,04/15/2020 12:00:00 AM,04/14/2020 12:00:00 AM,
200817040.0,,11/29/2020 12:00:00 AM,1900.0
200314328.0,07/08/2020 12:00:00 AM,,1030.0
200712115.0,,07/15/2020 12:00:00 AM,
200205405.0,,,850.0
200618722.0,11/24/2020 12:00:00 AM,,1.0
,07/05/2020 12:00:00 AM,07/03/2020 12:00:00 AM,2300.0
200807893.0,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,
200714650.0,10/07/2020 12:00:00 AM,10/07/2020 12:00:00 AM,1645.0
200310348.0,04/23/2020 12:00:00 AM,,2240.0
,03/19/2020 12:00:00 AM,03/19/2020 12:00:00 AM,
200117210.0,,08/30/2020 12:00:00 AM,
200907589.0,03/18/2020 12:00:00 AM,03/18/2020 12:00:00 AM,
,06/15/2020 12:00:00 AM,06/15/2020 12:00:00 AM,1040.0
200505533.0,01/26/2020 12:00:00 AM,,1100.0
200216409.0,10/20/2020 12:00:00 AM,10/20/2020 12:00:00 AM,1505.0
,,08/29/2020 12:00:00 AM,1847.0
,09/28/2020 12:00:00 AM,,1000.0
,07/09/2020 12:00:00 AM,07/09/2020 12:00:00 AM,1730.0
,06/20/2020 12:00:00 AM,06/18/2020 12:00:00 AM,1900.0
,01/21/2020 12:00:00 AM,,1030.0
,07/07/2020 12:00:00 AM,07/06/2020 12:00:00 AM,
200510078.0,,05/28/2020 12:00:00 AM,1700.0
,03/16/2020 12:00:00 AM,03/16/2020 12:00:00 AM,
,,03/02/2020 12:00:00 AM,
,10/29/2020 12:00:00 AM,,
,,06/14/2020 12:00:00 AM,215.0
,,10/07/2020 12:00:00 AM,2000.0
,,,1920.0
200815472.0,10/20/2020 12:00:00 AM,,1330.0
,,06/24/2020 12:00:00 AM,920.0
200504886.0,01/20/2020 12:00:00 AM,,1.0
,,,1430.0
,,,1640.0
200610372.0,05/18/2020 12:00:00 AM,05/16/2020 12:00:00 AM,1600.0
201110667.0,06/21/2020 12:00:00 AM,06/20/2020 12:00:00 AM,1450.0
200404809.0,,,1400.0
200121669.0,,11/28/2020 12:00:00 AM,1645.0
201105862.0,,02/10/2020 12:00:00 AM,2000.0
,11/20/2020 12:00:00 AM,11/20/2020 12:00:00 AM,1915.0
200512196.0,07/23/2020 12:00:00 AM,07/21/2020 12:00:00 AM,1243.0
201010445.0,06/27/2020 12:00:00 AM,,842.0
200706406.0,02/20/2020 12:00:00 AM,02/20/2020 12:00:00 AM,2055.0
200208794.0,04/10/2020 12:00:00 AM,04/09/2020 12:00:00 AM,1400.0
200708375.0,04/15/2020 12:00:00 AM,,1130.0
,,09/22/2020 12:00:00 AM,2200.0
201014396.0,10/24/2020 12:00:00 AM,10/24/2020 12:00:00 AM,1050.0
200108311.0,03/02/2020 12:00:00 AM,,1855.0
201218519.0,08/14/2020 12:00:00 AM,08/14/2020 12:00:00 AM,1430.0
200313770.0,07/06/2020 12:00:00 AM,,1535.0
201211213.0,04/19/2020 12:00:00 AM,,
,01/19/2020 12:00:00 AM,01/19/2020 12:00:00 AM,
200101062.0,10/17/2020 12:00:00 AM,,1520.0
201227154.0,12/27/2020 12:00:00 AM,,
201219735.0,08/31/2020 12:00:00 AM,08/31/2020 12:00:00 AM,
200917342.0,,11/16/2020 12:00:00 AM,
,01/30/2020 12:00:00 AM,01/25/2020 12:00:00 AM,
200107797.0,02/25/2020 12:00:00 AM,02/25/2020 12:00:00 AM,15.0
,08/02/2020 12:00:00 AM,,2000.0
200212313.0,07/08/2020 12:00:00 AM,06/27/2020 12:00:00 AM,538.0
200915900.0,10/14/2020 12:00:00 AM,10/12/2020 12:00:00 AM,
200814760.0,09/30/2020 12:00:00 AM,,825.0
,10/20/2020 12:00:00 AM,,
,06/27/2020 12:00:00 AM,06/27/2020 12:00:00 AM,1130.0
,01/04/2020 12:00:00 AM,01/03/2020 12:00:00 AM,1700.0
201006869.0,02/12/2020 12:00:00 AM,,
,,03/07/2020 12:00:00 AM,300.0
201207506.0,02/20/2020 12:00:00 AM,,
,02/16/2020 12:00:00 AM,,2245.0
,,12/02/2020 12:00:00 AM,
200313112.0,06/23/2020 12:00:00 AM,,
201108546.0,,,1200.0
,08/17/2020 12:00:00 AM,08/14/2020 12:00:00 AM,1630.0
201111829.0,07/25/2020 12:00:00 AM,07/24/2020 12:00:00 AM,1410.0
,01/13/2020 12:00:00 AM,01/13/2020 12:00:00 AM,
201010329.0,,06/20/2020 12:00:00 AM,800.0
200507991.0,,04/03/2020 12:00:00 AM,
200318557.0,,10/08/2020 12:00:00 AM,
201219970.0,09/05/2020 12:00:00 AM,,2000.0
201225842.0,,12/05/2020 12:00:00 AM,420.0
,04/09/2020 12:00:00 AM,,600.0
200217396.0,11/14/2020 12:00:00 AM,11/13/2020 12:00:00 AM,
,08/21/2020 12:00:00 AM,08/20/2020 12:00:00 AM,2350.0
201004974.0,01/24/2020 12:00:00 AM,01/20/2020 12:00:00 AM,1130.0
,,10/19/2020 12:00:00 AM,1240.0
,,11/25/2020 12:00:00 AM,1400.0
200614995.0,,09/06/2020 12:00:00 AM,230.0
,03/04/2020 12:00:00 AM,03/01/2020 12:00:00 AM,
,06/23/2020 12:00:00 AM,,1705.0
,08/24/2020 12:00:00 AM,08/21/2020 12:00:00 AM,
,01/09/2020 12:00:00 AM,01/08/2020 12:00:00 AM,1822.0
200710290.0,,,
200407933.0,04/17/2020 12:00:00 AM,04/13/2020 12:00:00 AM,2300.0
201106179.0,02/18/2020 12:00:00 AM,,2000.0
200211273.0,,06/13/2020 12:00:00 AM,425.0
200309826.0,,,1700.0
201206123.0,,,1615.0
201214523.0,06/12/2020 12:00:00 AM,06/12/2020 12:00:00 AM,300.0
,,12/23/2020 12:00:00 AM,
,10/10/2020 12:00:00 AM,10/09/2020 12:00:00 AM,1800.0
200509056.0,05/05/2020 12:00:00 AM,,920.0
200913929.0,08/24/2020 12:00:00 AM,08/24/2020 12:00:00 AM,1457.0
201224433.0,,11/11/2020 12:00:00 AM,1200.0
201104413.0,01/10/2020 12:00:00 AM,01/05/2020 12:00:00 AM,640.0
200706465.0,,02/21/2020 12:00:00 AM,
200906815.0,,,900.0
200312875.0,06/17/2020 12:00:00 AM,06/17/2020 12:00:00 AM,1850.0
,,01/24/2020 12:00:00 AM,
,,09/19/2020 12:00:00 AM,2020.0
,,09/16/2020 12:00:00 AM,
200300697.0,,06/12/2020 12:00:00 AM,900.0
200813058.0,08/18/2020 12:00:00 AM,,2030.0
,03/07/2020 12:00:00 AM,03/07/2020 12:00:00 AM,715.0
,11/10/2020 12:00:00 AM,11/10/2020 12:00:00 AM,1253.0
201014026.0,10/14/2020 12:00:00 AM,,
,03/13/2020 12:00:00 AM,03/13/2020 12:00:00 AM,300.0
,12/03/2020 12:00:00 AM,,
,,,
200613618.0,08/06/2020 12:00:00 AM,08/06/2020 12:00:00 AM,2000.0
,02/15/2020 12:00:00 AM,02/15/2020 12:00:00 AM,
,08/10/2020 12:00:00 AM,,
200507788.0,03/31/2020 12:00:00 AM,,640.0
200312899.0,06/18/2020 12:00:00 AM,03/05/2020 12:00:00 AM,
,10/06/2020 12:00:00 AM,,200.0
,,,
,06/03/2020 12:00:00 AM,,1800.0
201108259.0,,04/11/2020 12:00:00 AM,
,07/20/2020 12:00:00 AM,,730.0
,05/17/2020 12:00:00 AM,05/17/2020 12:00:00 AM,
200318028.0,09/29/2020 12:00:00 AM,09/29/2020 12:00:00 AM,1200.0
200415972.0,12/15/2020 12:00:00 AM,12/14/2020 12:00:00 AM,
,,,1800.0
200116877.0,08/24/2020 12:00:00 AM,08/24/2020 12:00:00 AM,1800.0
201218294.0,08/11/2020 12:00:00 AM,08/11/2020 12:00:00 AM,330.0
200711333.0,07/07/2020 12:00:00 AM,07/01/2020 12:00:00 AM,850.0
200606749.0,02/23/2020 12:00:00 AM,02/22/2020 12:00:00 AM,1900.0
200308822.0,,03/20/2020 12:00:00 AM,1040.0
201309405.0,04/15/2020 12:00:00 AM,,
201225660.0,12/03/2020 12:00:00 AM,,
200905738.0,02/08/2020 12:00:00 AM,02/08/2020 12:00:00 AM,
,10/02/2020 12:00:00 AM,10/01/2020 12:00:00 AM,1930.0
200915327.0,10/01/2020 12:00:00 AM,,1730.0
200411919.0,08/19/2020 12:00:00 AM,08/13/2020 12:00:00 AM,2300.0
,,12/08/2020 12:00:00 AM,1800.0
,11/18/2020 12:00:00 AM,11/17/2020 12:00:00 AM,1830.0
200401007.0,,08/23/2020 12:00:00 AM,700.0
201209987.0,03/30/2020 12:00:00 AM,,2200.0
200211791.0,06/25/2020 12:00:00 AM,,
,10/03/2020 12:00:00 AM,10/03/2020 12:00:00 AM,1610.0
,,02/04/2020 12:00:00 AM,
201210392.0,,04/06/2020 12:00:00 AM,109.0
200705022.0,01/22/2020 12:00:00 AM,01/22/2020 12:00:00 AM,1610.0
200619134.0,,12/11/2020 12:00:00 AM,
200509038.0,05/05/2020 12:00:00 AM,,
200616197.0,10/02/2020 12:00:00 AM,10/02/2020 12:00:00 AM,216.0
200912725.0,07/24/2020 12:00:00 AM,07/22/2020 12:00:00 AM,1500.0
201008427.0,,04/27/2020 12:00:00 AM,830.0
200411482.0,,08/04/2020 12:00:00 AM,30.0
,06/24/2020 12:00:00 AM,06/24/2020 12:00:00 AM,1010.0
200319221.0,10/21/2020 12:00:00 AM,10/19/2020 12:00:00 AM,1300.0
200507211.0,03/15/2020 12:00:00 AM,03/15/2020 12:00:00 AM,1200.0
,,,1615.0
200913528.0,08/15/2020 12:00:00 AM,08/15/2020 12:00:00 AM,
,,,2340.0
201110423.0,,06/08/2020 12:00:00 AM,2000.0
200212379.0,07/10/2020 12:00:00 AM,07/10/2020 12:00:00 AM,
,05/15/2020 12:00:00 AM,,1100.0
,,06/19/2020 12:00:00 AM,
,,12/22/2020 12:00:00 AM,1840.0
,07/23/2020 12:00:00 AM,07/18/2020 12:00:00 AM,
,11/25/2020 12:00:00 AM,11/23/2020 12:00:00 AM,1400.0
201209823.0,03/26/2020 12:00:00 AM,,550.0
200708379.0,,,1630.0
200606545.0,02/20/2020 12:00:00 AM,,845.0
200414489.0,10/31/2020 12:00:00 AM,10/30/2020 12:00:00 AM,2350.0
201217656.0,05/29/2020 12:00:00 AM,05/18/2020 12:00:00 AM,1202.0
200807346.0,,03/13/2020 12:00:00 AM,1435.0
200317494.0,09/17/2020 12:00:00 AM,,
201224779.0,,11/18/2020 12:00:00 AM,2130.0
200915718.0,10/09/2020 12:00:00 AM,10/01/2020 12:00:00 AM,
201113863.0,09/21/2020 12:00:00 AM,,
200506627.0,03/02/2020 12:00:00 AM,,2030.0
200911726.0,,06/28/2020 12:00:00 AM,1540.0
,,02/03/2020 12:00:00 AM,2200.0
200409925.0,06/18/2020 12:00:00 AM,06/18/2020 12:00:00 AM,
201217852.0,,08/03/2020 12:00:00 AM,1630.0
200609839.0,05/04/2020 12:00:00 AM,05/04/2020 12:00:00 AM,1650.0
200314197.0,,07/14/2020 12:00:00 AM,935.0
,12/23/2020 12:00:00 AM,12/22/2020 12:00:00 AM,
201206726.0,02/08/2020 12:00:00 AM,02/08/2020 12:00:00 AM,730.0
,12/29/2020 12:00:00 AM,12/29/2020 12:00:00 AM,1930.0
200316603.0,08/31/2020 12:00:00 AM,08/28/2020 12:00:00 AM,1600.0
201225285.0,11/27/2020 12:00:00 AM,11/27/2020 12:00:00 AM,
201109248.0,05/11/2020 12:00:00 AM,05/11/2020 12:00:00 AM,1130.0
200406944.0,03/15/2020 12:00:00 AM,03/15/2020 12:00:00 AM,
201209605.0,03/22/2020 12:00:00 AM,03/22/2020 12:00:00 AM,
,,,
,03/30/2020 12:00:00 AM,03/30/2020 12:00:00 AM,1340.0
,07/17/2020 12:00:00 AM,,15.0
200315931.0,08/18/2020 12:00:00 AM,08/17/2020 12:00:00 AM,2200.0
,,12/07/2020 12:00:00 AM,1405.0
,12/30/2020 12:00:00 AM,,
200918668.0,12/21/2020 12:00:00 AM,,2100.0
200514228.0,,09/16/2020 12:00:00 AM,1015.0
201213195.0,05/20/2020 12:00:00 AM,,
,,,1600.0
200117491.0,09/05/2020 12:00:00 AM,09/05/2020 12:00:00 AM,1620.0
201208084.0,,,1840.0
,07/20/2020 12:00:00 AM,07/20/2020 12:00:00 AM,1730.0
200211392.0,06/13/2020 12:00:00 AM,,
200709987.0,05/31/2020 12:00:00 AM,05/30/2020 12:00:00 AM,1.0
200518141.0,12/23/2020 12:00:00 AM,,1.0
200214028.0,,05/01/2020 12:00:00 AM,
,,,1645.0
201308812.0,03/29/2020 12:00:00 AM,03/29/2020 12:00:00 AM,1130.0
200320897.0,11/25/2020 12:00:00 AM,11/25/2020 12:00:00 AM,1030.0
200206135.0,,,
,10/13/2020 12:00:00 AM,10/12/2020 12:00:00 AM,
,05/23/2020 12:00:00 AM,05/20/2020 12:00:00 AM,800.0
,11/15/2020 12:00:00 AM,,
,06/06/2020 12:00:00 AM,06/05/2020 12:00:00 AM,2330.0
,08/10/2020 12:00:00 AM,,2000.0
,05/01/2020 12:00:00 AM,,2050.0
200811014.0,06/23/2020 12:00:00 AM,,
200611953.0,06/29/2020 12:00:00 AM,,2200.0
,,01/17/2020 12:00:00 AM,
,12/13/2020 12:00:00 AM,,1433.0
200509111.0,,,1000.0
,01/26/2020 12:00:00 AM,01/24/2020 12:00:00 AM,2000.0
200506922.0,03/08/2020 12:00:00 AM,,1724.0
,01/13/2020 12:00:00 AM,,2345.0
200119407.0,,06/01/2020 12:00:00 AM,800.0
200708508.0,04/21/2020 12:00:00 AM,,830.0
200206665.0,02/22/2020 12:00:00 AM,02/20/2020 12:00:00 AM,30.0
200711867.0,07/21/2020 12:00:00 AM,07/17/2020 12:00:00 AM,
,08/20/2020 12:00:00 AM,07/31/2020 12:00:00 AM,1840.0
,12/26/2020 12:00:00 AM,,1900.0
200320372.0,,,1100.0
200212264.0,07/06/2020 12:00:00 AM,,2213.0
,04/25/2020 12:00:00 AM,04/25/2020 12:00:00 AM,40.0
200113125.0,06/09/2020 12:00:00 AM,06/09/2020 12:00:00 AM,500.0
,,08/08/2020 12:00:00 AM,2220.0
,,01/13/2020 12:00:00 AM,2100.0
,01/03/2020 12:00:00 AM,01/03/2020 12:00:00 AM,
,05/16/2020 12:00:00 AM,,605.0
201005632.0,02/07/2020 12:00:00 AM,02/06/2020 12:00:00 AM,1100.0
,02/18/2020 12:00:00 AM,02/18/2020 12:00:00 AM,1835.0
200214443.0,,08/30/2020 12:00:00 AM,1030.0
201309058.0,,04/03/2020 12:00:00 AM,2000.0
201109051.0,05/05/2020 12:00:00 AM,04/28/2020 12:00:00 AM,1200.0
200515130.0,,10/10/2020 12:00:00 AM,945.0
200713910.0,09/16/2020 12:00:00 AM,09/16/2020 12:00:00 AM,1720.0
200316810.0,09/03/2020 12:00:00 AM,09/03/2020 12:00:00 AM,2015.0
200322147.0,12/22/2020 12:00:00 AM,,1435.0
,12/13/2020 12:00:00 AM,10/09/2020 12:00:00 AM,
,,06/09/2020 12:00:00 AM,
,,05/11/2020 12:00:00 AM,1100.0
200716308.0,,,
200412882.0,,,1700.0
200515259.0,,10/04/2020 12:00:00 AM,815.0
,09/09/2020 12:00:00 AM,09/05/2020 12:00:00 AM,1600.0
200606447.0,02/03/2020 12:00:00 AM,01/31/2020 12:00:00 AM,2300.0
201217121.0,,07/25/2020 12:00:00 AM,1000.0
,09/17/2020 12:00:00 AM,09/17/2020 12:00:00 AM,1500.0
,06/01/2020 12:00:00 AM,06/01/2020 12:00:00 AM,120.0
,07/24/2020 12:00:00 AM,07/24/2020 12:00:00 AM,1955.0
200716660.0,12/03/2020 12:00:00 AM,,
200816618.0,,11/18/2020 12:00:00 AM,
,02/02/2020 12:00:00 AM,,250.0
200906842.0,03/03/2020 12:00:00 AM,,
201009783.0,06/08/2020 12:00:00 AM,06/08/2020 12:00:00 AM,130.0
200510749.0,06/18/2020 12:00:00 AM,,1.0
200213827.0,08/17/2020 12:00:00 AM,,
,11/27/2020 12:00:00 AM,,1150.0
200510804.0,06/19/2020 12:00:00 AM,06/17/2020 12:00:00 AM,1620.0
200305753.0,01/30/2020 12:00:00 AM,,950.0
201208829.0,03/10/2020 12:00:00 AM,,
201223937.0,11/04/2020 12:00:00 AM,11/04/2020 12:00:00 AM,2010.0
,10/12/2020 12:00:00 AM,10/12/2020 12:00:00 AM,2030.0
200118612.0,09/28/2020 12:00:00 AM,09/11/2020 12:00:00 AM,2200.0
,,,108.0
,08/10/2020 12:00:00 AM,08/10/2020 12:00:00 AM,
,04/03/2020 12:00:00 AM,04/03/2020 12:00:00 AM,1100.0
200320463.0,,,
200917149.0,11/13/2020 12:00:00 AM,11/08/2020 12:00:00 AM,620.0
200709249.0,05/14/2020 12:00:00 AM,05/14/2020 12:00:00 AM,1731.0
201219761.0,09/01/2020 12:00:00 AM,,150.0
,12/16/2020 12:00:00 AM,12/16/2020 12:00:00 AM,
200312658.0,06/13/2020 12:00:00 AM,,1800.0
,,08/14/2020 12:00:00 AM,
,11/13/2020 12:00:00 AM,,1800.0
,08/06/2020 12:00:00 AM,08/01/2020 12:00:00 AM,
201116857.0,,,1600.0
,10/21/2020 12:00:00 AM,10/09/2020 12:00:00 AM,1200.0
,,07/16/2020 12:00:00 AM,2157.0
,,11/16/2020 12:00:00 AM,
200115711.0,08/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,2000.0
,05/19/2020 12:00:00 AM,05/16/2020 12:00:00 AM,2100.0
201226534.0,12/16/2020 12:00:00 AM,,1640.0
200408670.0,,,
200814255.0,,,1500.0
201212925.0,,05/16/2020 12:00:00 AM,1530.0
,,02/18/2020 12:00:00 AM,25.0
200913105.0,,08/04/2020 12:00:00 AM,1240.0
200210649.0,,05/23/2020 12:00:00 AM,2200.0
,,03/17/2020 12:00:00 AM,
201223077.0,10/22/2020 12:00:00 AM,10/19/2020 12:00:00 AM,
200409213.0,05/25/2020 12:00:00 AM,05/06/2020 12:00:00 AM,
200908097.0,04/02/2020 12:00:00 AM,,
201208439.0,03/04/2020 12:00:00 AM,,800.0
201219378.0,,08/27/2020 12:00:00 AM,15.0
,10/10/2020 12:00:00 AM,,1030.0
200209581.0,04/29/2020 12:00:00 AM,04/28/2020 12:00:00 AM,2020.0
201104412.0,01/10/2020 12:00:00 AM,01/09/2020 12:00:00 AM,400.0
200917549.0,11/22/2020 12:00:00 AM,11/21/2020 12:00:00 AM,1330.0
201215671.0,06/30/2020 12:00:00 AM,06/30/2020 12:00:00 AM,
,08/27/2020 12:00:00 AM,08/27/2020 12:00:00 AM,2120.0
,04/21/2020 12:00:00 AM,,830.0
200214835.0,09/09/2020 12:00:00 AM,09/09/2020 12:00:00 AM,1800.0
,01/16/2020 12:00:00 AM,,1900.0
200305671.0,01/28/2020 12:00:00 AM,,1715.0
200605876.0,,,1040.0
200607717.0,,03/10/2020 12:00:00 AM,
200321117.0,12/01/2020 12:00:00 AM,,
,04/27/2020 12:00:00 AM,04/25/2020 12:00:00 AM,
200617454.0,10/31/2020 12:00:00 AM,10/31/2020 12:00:00 AM,2330.0
,09/23/2020 12:00:00 AM,09/22/2020 12:00:00 AM,2100.0
200100568.0,01/27/2020 12:00:00 AM,01/27/2020 12:00:00 AM,
200713463.0,09/03/2020 12:00:00 AM,09/03/2020 12:00:00 AM,1645.0
201011081.0,,07/17/2020 12:00:00 AM,1410.0
,06/03/2020 12:00:00 AM,06/02/2020 12:00:00 AM,1700.0
,02/02/2020 12:00:00 AM,,1100.0
200206891.0,02/26/2020 12:00:00 AM,02/26/2020 12:00:00 AM,840.0
,,01/29/2020 12:00:00 AM,
,,06/27/2020 12:00:00 AM,1130.0
,,06/10/2020 12:00:00 AM,2300.0
,03/29/2020 12:00:00 AM,03/27/2020 12:00:00 AM,1700.0
200117682.0,09/09/2020 12:00:00 AM,09/09/2020 12:00:00 AM,1145.0
200504498.0,01/12/2020 12:00:00 AM,01/12/2020 12:00:00 AM,230.0
,07/04/2020 12:00:00 AM,07/04/2020 12:00:00 AM,1300.0
200414053.0,10/19/2020 12:00:00 AM,10/18/2020 12:00:00 AM,600.0
200409516.0,,06/05/2020 12:00:00 AM,830.0
200804665.0,01/16/2020 12:00:00 AM,01/10/2020 12:00:00 AM,
200608455.0,03/29/2020 12:00:00 AM,03/28/2020 12:00:00 AM,
200613996.0,08/14/2020 12:00:00 AM,08/14/2020 12:00:00 AM,2345.0
200100613.0,02/20/2020 12:00:00 AM,02/19/2020 12:00:00 AM,2130.0
200616719.0,10/15/2020 12:00:00 AM,10/15/2020 12:00:00 AM,
200415618.0,12/05/2020 12:00:00 AM,,
,03/15/2020 12:00:00 AM,03/15/2020 12:00:00 AM,900.0
